filename,mean_intensity,min_intensity,max_intensity,sum_intensity,well_ID,treatment,concentration,timestamp,hour,minutes,seconds,plate_position
240305134144P2_11h42m06s_B6_1W.tif,132.49438229955808,17,255,134317505,B6,AtezolizumabFut8,2500.0,11h42m06s,11,42,6,2nd_row
240305134144P2_11h42m06s_B7_1W.tif,142.42954841382576,14,255,144389379,B7,AtezolizumabNG,2500.0,11h42m06s,11,42,6,2nd_row
240305134144P2_11h42m06s_B8_1W.tif,136.32139066445708,15,255,138197173,B8,AtezolizumabWT,2500.0,11h42m06s,11,42,6,2nd_row
240305134144P2_11h42m06s_B9_1W.tif,139.00484138257576,17,255,140917548,B9,AtezolizumabFut8,2500.0,11h42m06s,11,42,6,2nd_row
240305134144P2_11h42m06s_C10_1W.tif,133.58921440972222,23,255,135427402,C10,AtezolizumabNG,625.0,11h42m06s,11,42,6,3rd_row
240305134144P2_11h42m06s_C11_1W.tif,133.35691781092171,17,255,135191909,C11,AtezolizumabWT,625.0,11h42m06s,11,42,6,2nd_row
240305134144P2_11h42m06s_C12_1W.tif,135.9409909643308,16,255,137811539,C12,AtezolizumabFut8,625.0,11h42m06s,11,42,6,outer_well
240305134144P2_11h42m06s_C1_1W.tif,143.93955078125,112,208,145920159,C1,media_w_NKcells,0.0,11h42m06s,11,42,6,outer_well
240305134144P2_11h42m06s_C2_1W.tif,149.64219539141413,60,255,151701272,C2,media_w_NKcells,0.0,11h42m06s,11,42,6,2nd_row
240305134144P2_11h42m06s_C3_1W.tif,146.5134736032197,67,255,148529499,C3,media_w_NKcells,0.0,11h42m06s,11,42,6,3rd_row
240305134144P2_11h42m06s_C4_1W.tif,136.5582001657197,14,255,138437241,C4,AtezolizumabNG,625.0,11h42m06s,11,42,6,3rd_row
240305134144P2_11h42m06s_C5_1W.tif,139.81600082859848,16,255,141739869,C5,AtezolizumabWT,625.0,11h42m06s,11,42,6,3rd_row
240305134144P2_11h42m06s_C6_1W.tif,133.9995393386995,14,255,135843373,C6,AtezolizumabFut8,625.0,11h42m06s,11,42,6,3rd_row
240305134144P2_11h42m06s_C7_1W.tif,138.49348366477273,13,255,140399154,C7,AtezolizumabNG,625.0,11h42m06s,11,42,6,3rd_row
240305134144P2_11h42m06s_C8_1W.tif,131.40205768623738,15,255,133210150,C8,AtezolizumabWT,625.0,11h42m06s,11,42,6,3rd_row
240305134144P2_11h42m06s_C9_1W.tif,138.04398378314394,17,255,139943469,C9,AtezolizumabFut8,625.0,11h42m06s,11,42,6,3rd_row
240305134144P2_11h42m06s_D10_1W.tif,130.11227213541667,19,255,131902617,D10,AtezolizumabNG,156.0,11h42m06s,11,42,6,3rd_row
240305134144P2_11h42m06s_D11_1W.tif,131.37471196338385,14,255,133182428,D11,AtezolizumabWT,156.0,11h42m06s,11,42,6,2nd_row
240305134144P2_11h42m06s_D12_1W.tif,134.2597537878788,14,255,136107168,D12,AtezolizumabFut8,156.0,11h42m06s,11,42,6,outer_well
240305134144P2_11h42m06s_D1_1W.tif,136.10550327493686,12,255,137978315,D1,DU145_w_NKcells,0.0,11h42m06s,11,42,6,outer_well
240305134144P2_11h42m06s_D2_1W.tif,132.52863300978535,11,255,134352227,D2,DU145_w_NKcells,0.0,11h42m06s,11,42,6,2nd_row
240305134144P2_11h42m06s_D3_1W.tif,133.28160215435605,17,255,135115557,D3,DU145_w_NKcells,0.0,11h42m06s,11,42,6,3rd_row
240305134144P2_11h42m06s_D4_1W.tif,138.60559599905304,14,255,140512809,D4,AtezolizumabNG,156.0,11h42m06s,11,42,6,center
240305134144P2_11h42m06s_D5_1W.tif,120.13009883996212,7,255,121783089,D5,AtezolizumabWT,156.0,11h42m06s,11,42,6,center
240305134144P2_11h42m06s_D6_1W.tif,133.82147648358583,15,255,135662860,D6,AtezolizumabFut8,156.0,11h42m06s,11,42,6,center
240305134144P2_11h42m06s_D7_1W.tif,137.17956814236112,17,255,139067159,D7,AtezolizumabNG,156.0,11h42m06s,11,42,6,center
240305134144P2_11h42m06s_D8_1W.tif,131.5142479482323,15,255,133323884,D8,AtezolizumabWT,156.0,11h42m06s,11,42,6,center
240305134144P2_11h42m06s_D9_1W.tif,131.8773042929293,19,255,133691936,D9,AtezolizumabFut8,156.0,11h42m06s,11,42,6,center
240305134144P2_11h42m06s_E10_1W.tif,132.53997395833332,15,255,134363724,E10,AtezolizumabNG,39.06,11h42m06s,11,42,6,3rd_row
240305134144P2_11h42m06s_E11_1W.tif,132.59607106218434,14,255,134420593,E11,AtezolizumabWT,39.06,11h42m06s,11,42,6,2nd_row
240305134144P2_11h42m06s_E12_1W.tif,132.88716066919193,15,255,134715688,E12,AtezolizumabFut8,39.06,11h42m06s,11,42,6,outer_well
240305134144P2_11h42m06s_E1_1W.tif,134.0851345486111,13,255,135930146,E1,DU145,0.0,11h42m06s,11,42,6,outer_well
240305134144P2_11h42m06s_E2_1W.tif,130.44069306344696,14,255,132235557,E2,DU145,0.0,11h42m06s,11,42,6,2nd_row
240305134144P2_11h42m06s_E3_1W.tif,128.91439591224747,14,255,130688258,E3,DU145,0.0,11h42m06s,11,42,6,3rd_row
240305134144P2_11h42m06s_E4_1W.tif,132.41255523989898,16,255,134234552,E4,AtezolizumabNG,39.06,11h42m06s,11,42,6,center
240305134144P2_11h42m06s_E5_1W.tif,135.3614169034091,18,255,137223990,E5,AtezolizumabWT,39.06,11h42m06s,11,42,6,center
240305134144P2_11h42m06s_E6_1W.tif,136.41801905776515,15,255,138295131,E6,AtezolizumabFut8,39.06,11h42m06s,11,42,6,center
240305134144P2_11h42m06s_E7_1W.tif,135.55621152935606,15,255,137421465,E7,AtezolizumabNG,39.06,11h42m06s,11,42,6,center
240305134144P2_11h42m06s_E8_1W.tif,136.48731455176767,16,255,138365380,E8,AtezolizumabWT,39.06,11h42m06s,11,42,6,center
240305134144P2_11h42m06s_E9_1W.tif,136.6905303030303,16,255,138571392,E9,AtezolizumabFut8,39.06,11h42m06s,11,42,6,center
240305134144P2_11h42m06s_F10_1W.tif,128.7970643939394,16,255,130569312,F10,AtezolizumabNG,9.77,11h42m06s,11,42,6,3rd_row
240305134144P2_11h42m06s_F11_1W.tif,139.01246744791666,13,255,140925279,F11,AtezolizumabWT,9.77,11h42m06s,11,42,6,2nd_row
240305134144P2_11h42m06s_F12_1W.tif,132.7209013967803,17,255,134547141,F12,AtezolizumabFut8,9.77,11h42m06s,11,42,6,outer_well
240305134144P2_11h42m06s_F1_1W.tif,133.3359098800505,16,255,135170612,F1,DU145,0.0,11h42m06s,11,42,6,outer_well
240305134144P2_11h42m06s_F2_1W.tif,133.57892597853535,11,255,135416972,F2,DU145,0.0,11h42m06s,11,42,6,2nd_row
240305134144P2_11h42m06s_F3_1W.tif,129.17065380366162,14,255,130948042,F3,DU145,0.0,11h42m06s,11,42,6,3rd_row
240305134144P2_11h42m06s_F4_1W.tif,134.2938210227273,10,255,136141704,F4,AtezolizumabNG,9.77,11h42m06s,11,42,6,3rd_row
240305134144P2_11h42m06s_F5_1W.tif,133.38007417929293,14,255,135215384,F5,AtezolizumabWT,9.77,11h42m06s,11,42,6,3rd_row
240305134144P2_11h42m06s_F6_1W.tif,134.58252544981062,13,255,136434381,F6,AtezolizumabFut8,9.77,11h42m06s,11,42,6,3rd_row
240305134144P2_11h42m06s_F7_1W.tif,134.9443477746212,14,255,136801182,F7,AtezolizumabNG,9.77,11h42m06s,11,42,6,3rd_row
240305134144P2_11h42m06s_F8_1W.tif,136.49489622790404,10,255,138373066,F8,AtezolizumabWT,9.77,11h42m06s,11,42,6,3rd_row
240305134144P2_11h42m06s_F9_1W.tif,132.94862196180554,10,255,134777995,F9,AtezolizumabFut8,9.77,11h42m06s,11,42,6,3rd_row
240305134144P2_11h42m06s_G10_1W.tif,139.8324800741793,18,255,141756575,G10,AtezolizumabNG,2.44,11h42m06s,11,42,6,2nd_row
240305134144P2_11h42m06s_G11_1W.tif,137.9970091540404,20,255,139895848,G11,AtezolizumabWT,2.44,11h42m06s,11,42,6,2nd_row
240305134144P2_11h42m06s_G12_1W.tif,138.04347675978536,15,255,139942955,G12,AtezolizumabFut8,2.44,11h42m06s,11,42,6,outer_well
240305134144P2_11h42m06s_G1_1W.tif,140.14964389993688,14,255,142078103,G1,DU145,0.0,11h42m06s,11,42,6,outer_well
240305134144P2_11h42m06s_G2_1W.tif,135.61911399147726,10,255,137485233,G2,DU145,0.0,11h42m06s,11,42,6,2nd_row
240305134144P2_11h42m06s_G3_1W.tif,135.6136047979798,15,255,137479648,G3,DU145,0.0,11h42m06s,11,42,6,2nd_row
240305134144P2_11h42m06s_G4_1W.tif,136.40017459753787,17,255,138277041,G4,AtezolizumabNG,2.44,11h42m06s,11,42,6,2nd_row
240305134144P2_11h42m06s_G5_1W.tif,133.807757260101,16,255,135648952,G5,AtezolizumabWT,2.44,11h42m06s,11,42,6,2nd_row
240305134144P2_11h42m06s_G6_1W.tif,139.36803484059342,20,255,141285739,G6,AtezolizumabFut8,2.44,11h42m06s,11,42,6,2nd_row
240305134144P2_11h42m06s_G7_1W.tif,139.21653843118688,15,255,141132158,G7,AtezolizumabNG,2.44,11h42m06s,11,42,6,2nd_row
240305134144P2_11h42m06s_G8_1W.tif,135.23679667771464,17,255,137097655,G8,AtezolizumabWT,2.44,11h42m06s,11,42,6,2nd_row
240305134144P2_11h42m06s_G9_1W.tif,134.33984769570708,18,255,136188364,G9,AtezolizumabFut8,2.44,11h42m06s,11,42,6,2nd_row
240305134144P2_11h42m06s_H10_1W.tif,138.28522727272727,11,255,140188032,H10,AtezolizumabNG,0.61,11h42m06s,11,42,6,outer_well
240305134144P2_11h42m06s_H11_1W.tif,142.36350220959596,18,255,144322424,H11,AtezolizumabWT,0.61,11h42m06s,11,42,6,outer_well
240305134144P2_11h42m06s_H12_1W.tif,138.50705196496213,22,255,140412909,H12,AtezolizumabFut8,0.61,11h42m06s,11,42,6,corner
240305134144P2_11h42m06s_H1_1W.tif,141.7352262863005,12,255,143685503,H1,DU145_w_NKcells,0.0,11h42m06s,11,42,6,corner
240305134144P2_11h42m06s_H2_1W.tif,150.0681640625,19,255,152133102,H2,DU145_w_NKcells,0.0,11h42m06s,11,42,6,outer_well
240305134144P2_11h42m06s_H3_1W.tif,141.56288865214646,15,255,143510794,H3,DU145_w_NKcells,0.0,11h42m06s,11,42,6,outer_well
240305134144P2_11h42m06s_H4_1W.tif,139.66951744002526,19,255,141591370,H4,AtezolizumabNG,0.61,11h42m06s,11,42,6,outer_well
240305134144P2_11h42m06s_H5_1W.tif,137.13818458017676,15,255,139025206,H5,AtezolizumabWT,0.61,11h42m06s,11,42,6,outer_well
240305134144P2_11h42m06s_H6_1W.tif,137.6396208175505,17,255,139533542,H6,AtezolizumabFut8,0.61,11h42m06s,11,42,6,outer_well
240305134144P2_11h42m06s_H7_1W.tif,139.87379557291666,18,255,141798459,H7,AtezolizumabNG,0.61,11h42m06s,11,42,6,outer_well
240305134144P2_11h42m06s_H8_1W.tif,138.9649532433712,14,255,140877111,H8,AtezolizumabWT,0.61,11h42m06s,11,42,6,outer_well
240305134144P2_11h42m06s_H9_1W.tif,142.98706301294192,19,255,144954565,H9,AtezolizumabFut8,0.61,11h42m06s,11,42,6,outer_well
240305134144P2_120h13m10s_A10_1W.tif,111.53350595801768,11,255,113068207,A10,AtezolizumabNG,10000.0,120h13m10s,120,13,10,outer_well
240305134144P2_120h13m10s_A11_1W.tif,109.49487255366162,11,255,111001522,A11,AtezolizumabWT,10000.0,120h13m10s,120,13,10,outer_well
240305134144P2_120h13m10s_A12_1W.tif,112.3300416272096,11,255,113875703,A12,AtezolizumabFut8,10000.0,120h13m10s,120,13,10,corner
240305134144P2_120h13m10s_A1_1W.tif,145.35543619791667,97,243,147355527,A1,media,0.0,120h13m10s,120,13,10,corner
240305134144P2_120h13m10s_A2_1W.tif,146.01466224747475,28,184,148023824,A2,media,0.0,120h13m10s,120,13,10,outer_well
240305134144P2_120h13m10s_A3_1W.tif,144.2728249289773,57,173,146258019,A3,media,0.0,120h13m10s,120,13,10,outer_well
240305134144P2_120h13m10s_A4_1W.tif,116.64281486742424,10,255,118247820,A4,AtezolizumabNG,10000.0,120h13m10s,120,13,10,outer_well
240305134144P2_120h13m10s_A5_1W.tif,109.7544921875,10,255,111264714,A5,AtezolizumabWT,10000.0,120h13m10s,120,13,10,outer_well
240305134144P2_120h13m10s_A6_1W.tif,126.83038194444444,10,255,128575568,A6,AtezolizumabFut8,10000.0,120h13m10s,120,13,10,outer_well
240305134144P2_120h13m10s_A7_1W.tif,113.57450382733586,10,255,115137289,A7,AtezolizumabNG,10000.0,120h13m10s,120,13,10,outer_well
240305134144P2_120h13m10s_A8_1W.tif,111.09566860006314,10,255,112624345,A8,AtezolizumabWT,10000.0,120h13m10s,120,13,10,outer_well
240305134144P2_120h13m10s_A9_1W.tif,112.05141059027778,11,255,113593238,A9,AtezolizumabFut8,10000.0,120h13m10s,120,13,10,outer_well
240305134144P2_120h13m10s_B10_1W.tif,118.36516039299242,11,255,119993865,B10,AtezolizumabNG,2500.0,120h13m10s,120,13,10,2nd_row
240305134144P2_120h13m10s_B11_1W.tif,115.3479857165404,10,255,116935174,B11,AtezolizumabWT,2500.0,120h13m10s,120,13,10,2nd_row
240305134144P2_120h13m10s_B12_1W.tif,112.49116950757576,13,255,114039048,B12,AtezolizumabFut8,2500.0,120h13m10s,120,13,10,outer_well
240305134144P2_120h13m10s_B1_1W.tif,113.91980646306818,9,255,115487343,B1,media_w_NKcells,0.0,120h13m10s,120,13,10,outer_well
240305134144P2_120h13m10s_B2_1W.tif,116.91095624210858,9,255,118519651,B2,media_w_NKcells,0.0,120h13m10s,120,13,10,2nd_row
240305134144P2_120h13m10s_B3_1W.tif,116.80236939709596,12,255,118409570,B3,media_w_NKcells,0.0,120h13m10s,120,13,10,2nd_row
240305134144P2_120h13m10s_B4_1W.tif,116.07160570549244,10,255,117668751,B4,AtezolizumabNG,2500.0,120h13m10s,120,13,10,2nd_row
240305134144P2_120h13m10s_B5_1W.tif,105.17110953282828,9,255,106618264,B5,AtezolizumabWT,2500.0,120h13m10s,120,13,10,2nd_row
240305134144P2_120h13m10s_B6_1W.tif,113.21366299715908,9,255,114771483,B6,AtezolizumabFut8,2500.0,120h13m10s,120,13,10,2nd_row
240305134144P2_120h13m10s_B7_1W.tif,111.91287286931818,10,255,113452794,B7,AtezolizumabNG,2500.0,120h13m10s,120,13,10,2nd_row
240305134144P2_120h13m10s_B8_1W.tif,108.62837357954544,10,255,110123100,B8,AtezolizumabWT,2500.0,120h13m10s,120,13,10,2nd_row
240305134144P2_120h13m10s_B9_1W.tif,115.6697571417298,11,255,117261373,B9,AtezolizumabFut8,2500.0,120h13m10s,120,13,10,2nd_row
240305134144P2_120h13m10s_C10_1W.tif,117.78109611742424,13,255,119401764,C10,AtezolizumabNG,625.0,120h13m10s,120,13,10,3rd_row
240305134144P2_120h13m10s_C11_1W.tif,112.49843355429292,11,255,114046412,C11,AtezolizumabWT,625.0,120h13m10s,120,13,10,2nd_row
240305134144P2_120h13m10s_C12_1W.tif,113.85794566761363,13,255,115424631,C12,AtezolizumabFut8,625.0,120h13m10s,120,13,10,outer_well
240305134144P2_120h13m10s_C1_1W.tif,112.6255247790404,10,255,114175252,C1,media_w_NKcells,0.0,120h13m10s,120,13,10,outer_well
240305134144P2_120h13m10s_C2_1W.tif,116.04139046717172,10,255,117638120,C2,media_w_NKcells,0.0,120h13m10s,120,13,10,2nd_row
240305134144P2_120h13m10s_C3_1W.tif,114.00961371527778,9,255,115578386,C3,media_w_NKcells,0.0,120h13m10s,120,13,10,3rd_row
240305134144P2_120h13m10s_C4_1W.tif,115.29040897253788,11,255,116876805,C4,AtezolizumabNG,625.0,120h13m10s,120,13,10,3rd_row
240305134144P2_120h13m10s_C5_1W.tif,110.55233191287878,12,255,112073532,C5,AtezolizumabWT,625.0,120h13m10s,120,13,10,3rd_row
240305134144P2_120h13m10s_C6_1W.tif,112.77765644728537,11,255,114329477,C6,AtezolizumabFut8,625.0,120h13m10s,120,13,10,3rd_row
240305134144P2_120h13m10s_C7_1W.tif,113.89857362689392,10,255,115465818,C7,AtezolizumabNG,625.0,120h13m10s,120,13,10,3rd_row
240305134144P2_120h13m10s_C8_1W.tif,111.29781999684344,11,255,112829278,C8,AtezolizumabWT,625.0,120h13m10s,120,13,10,3rd_row
240305134144P2_120h13m10s_C9_1W.tif,114.46381490688132,10,255,116038837,C9,AtezolizumabFut8,625.0,120h13m10s,120,13,10,3rd_row
240305134144P2_120h13m10s_D10_1W.tif,112.98784327651516,11,255,114542556,D10,AtezolizumabNG,156.0,120h13m10s,120,13,10,3rd_row
240305134144P2_120h13m10s_D11_1W.tif,110.54005780460858,12,255,112061089,D11,AtezolizumabWT,156.0,120h13m10s,120,13,10,2nd_row
240305134144P2_120h13m10s_D12_1W.tif,115.48691504892676,12,255,117076015,D12,AtezolizumabFut8,156.0,120h13m10s,120,13,10,outer_well
240305134144P2_120h13m10s_D1_1W.tif,119.59055989583334,10,255,121236126,D1,DU145_w_NKcells,0.0,120h13m10s,120,13,10,outer_well
240305134144P2_120h13m10s_D2_1W.tif,120.79238379892676,11,255,122454487,D2,DU145_w_NKcells,0.0,120h13m10s,120,13,10,2nd_row
240305134144P2_120h13m10s_D3_1W.tif,117.82160175978537,12,255,119442827,D3,DU145_w_NKcells,0.0,120h13m10s,120,13,10,3rd_row
240305134144P2_120h13m10s_D4_1W.tif,114.71583412247476,13,255,116294324,D4,AtezolizumabNG,156.0,120h13m10s,120,13,10,center
240305134144P2_120h13m10s_D5_1W.tif,101.1852844854798,8,255,102577594,D5,AtezolizumabWT,156.0,120h13m10s,120,13,10,center
240305134144P2_120h13m10s_D6_1W.tif,110.86844716698232,12,255,112393997,D6,AtezolizumabFut8,156.0,120h13m10s,120,13,10,center
240305134144P2_120h13m10s_D7_1W.tif,114.15467763573233,13,255,115725446,D7,AtezolizumabNG,156.0,120h13m10s,120,13,10,center
240305134144P2_120h13m10s_D8_1W.tif,111.35276594065655,11,255,112884980,D8,AtezolizumabWT,156.0,120h13m10s,120,13,10,center
240305134144P2_120h13m10s_D9_1W.tif,111.08693083175504,11,255,112615487,D9,AtezolizumabFut8,156.0,120h13m10s,120,13,10,center
240305134144P2_120h13m10s_E10_1W.tif,116.36187361900252,11,255,117963013,E10,AtezolizumabNG,39.06,120h13m10s,120,13,10,3rd_row
240305134144P2_120h13m10s_E11_1W.tif,111.32508384627523,10,255,112856917,E11,AtezolizumabWT,39.06,120h13m10s,120,13,10,2nd_row
240305134144P2_120h13m10s_E12_1W.tif,115.49207997948233,11,255,117081251,E12,AtezolizumabFut8,39.06,120h13m10s,120,13,10,outer_well
240305134144P2_120h13m10s_E1_1W.tif,131.92768110795456,11,255,133743006,E1,DU145,0.0,120h13m10s,120,13,10,outer_well
240305134144P2_120h13m10s_E2_1W.tif,132.0981169113005,14,255,133915787,E2,DU145,0.0,120h13m10s,120,13,10,2nd_row
240305134144P2_120h13m10s_E3_1W.tif,128.9989316998106,11,255,130773957,E3,DU145,0.0,120h13m10s,120,13,10,3rd_row
240305134144P2_120h13m10s_E4_1W.tif,115.6735992739899,10,255,117265268,E4,AtezolizumabNG,39.06,120h13m10s,120,13,10,center
240305134144P2_120h13m10s_E5_1W.tif,113.073004458649,11,255,114628889,E5,AtezolizumabWT,39.06,120h13m10s,120,13,10,center
240305134144P2_120h13m10s_E6_1W.tif,114.77062125157828,11,255,116349865,E6,AtezolizumabFut8,39.06,120h13m10s,120,13,10,center
240305134144P2_120h13m10s_E7_1W.tif,109.44691938920457,6,255,110952909,E7,AtezolizumabNG,39.06,120h13m10s,120,13,10,center
240305134144P2_120h13m10s_E8_1W.tif,110.89600003945706,12,255,112421929,E8,AtezolizumabWT,39.06,120h13m10s,120,13,10,center
240305134144P2_120h13m10s_E9_1W.tif,113.09506096117424,11,255,114651249,E9,AtezolizumabFut8,39.06,120h13m10s,120,13,10,center
240305134144P2_120h13m10s_F10_1W.tif,113.37665621054292,11,255,114936719,F10,AtezolizumabNG,9.77,120h13m10s,120,13,10,3rd_row
240305134144P2_120h13m10s_F11_1W.tif,110.17157413983584,11,255,111687535,F11,AtezolizumabWT,9.77,120h13m10s,120,13,10,2nd_row
240305134144P2_120h13m10s_F12_1W.tif,114.02116279987374,13,255,115590094,F12,AtezolizumabFut8,9.77,120h13m10s,120,13,10,outer_well
240305134144P2_120h13m10s_F1_1W.tif,130.776995541351,11,255,132576487,F1,DU145,0.0,120h13m10s,120,13,10,outer_well
240305134144P2_120h13m10s_F2_1W.tif,131.88975497159092,12,255,133704558,F2,DU145,0.0,120h13m10s,120,13,10,2nd_row
240305134144P2_120h13m10s_F3_1W.tif,125.4048463147096,13,255,127130417,F3,DU145,0.0,120h13m10s,120,13,10,3rd_row
240305134144P2_120h13m10s_F4_1W.tif,115.9221344302399,12,255,117517223,F4,AtezolizumabNG,9.77,120h13m10s,120,13,10,3rd_row
240305134144P2_120h13m10s_F5_1W.tif,114.7962772253788,11,255,116375874,F5,AtezolizumabWT,9.77,120h13m10s,120,13,10,3rd_row
240305134144P2_120h13m10s_F6_1W.tif,111.06584300031564,11,255,112594109,F6,AtezolizumabFut8,9.77,120h13m10s,120,13,10,3rd_row
240305134144P2_120h13m10s_F7_1W.tif,114.85205078125,12,255,116432415,F7,AtezolizumabNG,9.77,120h13m10s,120,13,10,3rd_row
240305134144P2_120h13m10s_F8_1W.tif,111.73780875157829,11,255,113275321,F8,AtezolizumabWT,9.77,120h13m10s,120,13,10,3rd_row
240305134144P2_120h13m10s_F9_1W.tif,106.7838689630682,4,255,108253215,F9,AtezolizumabFut8,9.77,120h13m10s,120,13,10,3rd_row
240305134144P2_120h13m10s_G10_1W.tif,114.94587574968436,13,255,116527531,G10,AtezolizumabNG,2.44,120h13m10s,120,13,10,2nd_row
240305134144P2_120h13m10s_G11_1W.tif,114.45277185921717,10,255,116027642,G11,AtezolizumabWT,2.44,120h13m10s,120,13,10,2nd_row
240305134144P2_120h13m10s_G12_1W.tif,111.34521583017676,11,255,112877326,G12,AtezolizumabFut8,2.44,120h13m10s,120,13,10,outer_well
240305134144P2_120h13m10s_G1_1W.tif,129.4426787405303,12,255,131223810,G1,DU145,0.0,120h13m10s,120,13,10,outer_well
240305134144P2_120h13m10s_G2_1W.tif,130.59548216540404,12,255,132392476,G2,DU145,0.0,120h13m10s,120,13,10,2nd_row
240305134144P2_120h13m10s_G3_1W.tif,129.6690400094697,14,255,131453286,G3,DU145,0.0,120h13m10s,120,13,10,2nd_row
240305134144P2_120h13m10s_G4_1W.tif,113.3587249447601,13,255,114918541,G4,AtezolizumabNG,2.44,120h13m10s,120,13,10,2nd_row
240305134144P2_120h13m10s_G5_1W.tif,116.20241378630053,12,255,117801359,G5,AtezolizumabWT,2.44,120h13m10s,120,13,10,2nd_row
240305134144P2_120h13m10s_G6_1W.tif,116.62900489267676,12,255,118233820,G6,AtezolizumabFut8,2.44,120h13m10s,120,13,10,2nd_row
240305134144P2_120h13m10s_G7_1W.tif,115.388922427399,13,255,116976674,G7,AtezolizumabNG,2.44,120h13m10s,120,13,10,2nd_row
240305134144P2_120h13m10s_G8_1W.tif,113.43821121369947,12,255,114999121,G8,AtezolizumabWT,2.44,120h13m10s,120,13,10,2nd_row
240305134144P2_120h13m10s_G9_1W.tif,112.52506609059344,12,255,114073411,G9,AtezolizumabFut8,2.44,120h13m10s,120,13,10,2nd_row
240305134144P2_120h13m10s_H10_1W.tif,117.35464705650251,9,255,118969447,H10,AtezolizumabNG,0.61,120h13m10s,120,13,10,outer_well
240305134144P2_120h13m10s_H11_1W.tif,115.73358585858584,10,255,117326080,H11,AtezolizumabWT,0.61,120h13m10s,120,13,10,outer_well
240305134144P2_120h13m10s_H12_1W.tif,107.2222015072601,10,255,108697579,H12,AtezolizumabFut8,0.61,120h13m10s,120,13,10,corner
240305134144P2_120h13m10s_H1_1W.tif,118.80753136837122,11,255,120442323,H1,DU145_w_NKcells,0.0,120h13m10s,120,13,10,corner
240305134144P2_120h13m10s_H2_1W.tif,111.44143189709597,11,255,112974866,H2,DU145_w_NKcells,0.0,120h13m10s,120,13,10,outer_well
240305134144P2_120h13m10s_H3_1W.tif,113.67615707859848,11,255,115240341,H3,DU145_w_NKcells,0.0,120h13m10s,120,13,10,outer_well
240305134144P2_120h13m10s_H4_1W.tif,111.66388592960858,11,255,113200381,H4,AtezolizumabNG,0.61,120h13m10s,120,13,10,outer_well
240305134144P2_120h13m10s_H5_1W.tif,109.97621527777778,10,255,111489488,H5,AtezolizumabWT,0.61,120h13m10s,120,13,10,outer_well
240305134144P2_120h13m10s_H6_1W.tif,110.72824928977272,9,255,112251870,H6,AtezolizumabFut8,0.61,120h13m10s,120,13,10,outer_well
240305134144P2_120h13m10s_H7_1W.tif,110.5362886679293,11,255,112057268,H7,AtezolizumabNG,0.61,120h13m10s,120,13,10,outer_well
240305134144P2_120h13m10s_H8_1W.tif,110.34528882575758,11,255,111863640,H8,AtezolizumabWT,0.61,120h13m10s,120,13,10,outer_well
240305134144P2_120h13m10s_H9_1W.tif,107.62450382733586,10,255,109105417,H9,AtezolizumabFut8,0.61,120h13m10s,120,13,10,outer_well
240305134144P2_123h13m10s_A10_1W.tif,111.45170158617424,11,255,112985277,A10,AtezolizumabNG,10000.0,123h13m10s,123,13,10,outer_well
240305134144P2_123h13m10s_A11_1W.tif,108.96586667455809,11,255,110465237,A11,AtezolizumabWT,10000.0,123h13m10s,123,13,10,outer_well
240305134144P2_123h13m10s_A12_1W.tif,113.34665798611113,11,255,114906308,A12,AtezolizumabFut8,10000.0,123h13m10s,123,13,10,corner
240305134144P2_123h13m10s_A1_1W.tif,140.97124664614898,73,230,142911011,A1,media,0.0,123h13m10s,123,13,10,corner
240305134144P2_123h13m10s_A2_1W.tif,143.36395991161615,56,255,145336648,A2,media,0.0,123h13m10s,123,13,10,outer_well
240305134144P2_123h13m10s_A3_1W.tif,143.84209773516417,64,170,145821365,A3,media,0.0,123h13m10s,123,13,10,outer_well
240305134144P2_123h13m10s_A4_1W.tif,118.31437322443182,11,255,119942379,A4,AtezolizumabNG,10000.0,123h13m10s,123,13,10,outer_well
240305134144P2_123h13m10s_A5_1W.tif,109.76657394255052,10,255,111276962,A5,AtezolizumabWT,10000.0,123h13m10s,123,13,10,outer_well
240305134144P2_123h13m10s_A6_1W.tif,123.92770774147728,9,255,125632953,A6,AtezolizumabFut8,10000.0,123h13m10s,123,13,10,outer_well
240305134144P2_123h13m10s_A7_1W.tif,114.68892144097222,11,255,116267041,A7,AtezolizumabNG,10000.0,123h13m10s,123,13,10,outer_well
240305134144P2_123h13m10s_A8_1W.tif,112.59302596275252,11,255,114142306,A8,AtezolizumabWT,10000.0,123h13m10s,123,13,10,outer_well
240305134144P2_123h13m10s_A9_1W.tif,111.21494831123738,11,255,112745266,A9,AtezolizumabFut8,10000.0,123h13m10s,123,13,10,outer_well
240305134144P2_123h13m10s_B10_1W.tif,117.67781526199497,12,255,119297062,B10,AtezolizumabNG,2500.0,123h13m10s,123,13,10,2nd_row
240305134144P2_123h13m10s_B11_1W.tif,115.02698567708332,10,255,116609757,B11,AtezolizumabWT,2500.0,123h13m10s,123,13,10,2nd_row
240305134144P2_123h13m10s_B12_1W.tif,111.88580531881313,12,255,113425354,B12,AtezolizumabFut8,2500.0,123h13m10s,123,13,10,outer_well
240305134144P2_123h13m10s_B1_1W.tif,115.30491536458334,10,255,116891511,B1,media_w_NKcells,0.0,123h13m10s,123,13,10,outer_well
240305134144P2_123h13m10s_B2_1W.tif,118.70125966698232,10,255,120334589,B2,media_w_NKcells,0.0,123h13m10s,123,13,10,2nd_row
