image_filename,well_ID,treatment,hour,mean_area,plate_position
240305134144P2_04h42m08s_E10_1W.tif,E10,AtezolizumabNG,4,4180.7578125,3rd_row
240305134144P2_05h42m06s_E10_1W.tif,E10,AtezolizumabNG,5,4240.859375,3rd_row
240305134144P2_06h42m08s_E10_1W.tif,E10,AtezolizumabNG,6,4143.833333333333,3rd_row
240305134144P2_07h42m07s_E10_1W.tif,E10,AtezolizumabNG,7,4082.151515151515,3rd_row
240305134144P2_08h42m07s_E10_1W.tif,E10,AtezolizumabNG,8,3631.74025974026,3rd_row
240305134144P2_09h42m07s_E10_1W.tif,E10,AtezolizumabNG,9,3476.382716049383,3rd_row
240305134144P2_10h42m06s_E10_1W.tif,E10,AtezolizumabNG,10,3951.676056338028,3rd_row
240305134144P2_11h42m06s_E10_1W.tif,E10,AtezolizumabNG,11,4357.492537313433,3rd_row
240305134144P2_12h42m06s_E10_1W.tif,E10,AtezolizumabNG,12,4143.612676056338,3rd_row
240305134144P2_13h42m06s_E10_1W.tif,E10,AtezolizumabNG,13,4262.149253731343,3rd_row
240305134144P2_14h42m07s_E10_1W.tif,E10,AtezolizumabNG,14,4516.238805970149,3rd_row
240305134144P2_15h46m27s_E10_1W.tif,E10,AtezolizumabNG,15,5200.991666666667,3rd_row
240305134144P2_16h46m26s_E10_1W.tif,E10,AtezolizumabNG,16,6271.037037037037,3rd_row
240305134144P2_17h46m27s_E10_1W.tif,E10,AtezolizumabNG,17,6220.605263157895,3rd_row
240305134144P2_18h46m27s_E10_1W.tif,E10,AtezolizumabNG,18,7430.783018867924,3rd_row
240305134144P2_19h46m27s_E10_1W.tif,E10,AtezolizumabNG,19,7912.79,3rd_row
240305134144P2_20h46m27s_E10_1W.tif,E10,AtezolizumabNG,20,12239.342857142858,3rd_row
240305134144P2_21h46m30s_E10_1W.tif,E10,AtezolizumabNG,21,10311.90476190476,3rd_row
240305134144P2_22h46m35s_E10_1W.tif,E10,AtezolizumabNG,22,14426.866666666669,3rd_row
240305134144P2_23h46m33s_E10_1W.tif,E10,AtezolizumabNG,23,24651.325,3rd_row
240305134144P2_24h46m29s_E10_1W.tif,E10,AtezolizumabNG,24,25710.64285714286,3rd_row
240305134144P2_25h46m54s_E10_1W.tif,E10,AtezolizumabNG,25,29454.973684210527,3rd_row
240305134144P2_26h46m32s_E10_1W.tif,E10,AtezolizumabNG,26,37383.02941176471,3rd_row
240305134144P2_01h45m25s_E11_1W.tif,E11,AtezolizumabWT,1,2939.03164556962,2nd_row
240305134144P2_02h42m07s_E11_1W.tif,E11,AtezolizumabWT,2,3109.409090909091,2nd_row
240305134144P2_03h42m06s_E11_1W.tif,E11,AtezolizumabWT,3,3340.9636363636364,2nd_row
240305134144P2_04h42m08s_E11_1W.tif,E11,AtezolizumabWT,4,3250.575471698113,2nd_row
240305134144P2_05h42m06s_E11_1W.tif,E11,AtezolizumabWT,5,3442.029411764706,2nd_row
240305134144P2_06h42m08s_E11_1W.tif,E11,AtezolizumabWT,6,3555.980769230769,2nd_row
240305134144P2_07h42m07s_E11_1W.tif,E11,AtezolizumabWT,7,3606.22641509434,2nd_row
240305134144P2_08h42m07s_E11_1W.tif,E11,AtezolizumabWT,8,3746.423076923077,2nd_row
240305134144P2_09h42m07s_E11_1W.tif,E11,AtezolizumabWT,9,3864.686274509804,2nd_row
240305134144P2_10h42m06s_E11_1W.tif,E11,AtezolizumabWT,10,3699.990909090909,2nd_row
240305134144P2_11h42m06s_E11_1W.tif,E11,AtezolizumabWT,11,3854.453703703704,2nd_row
240305134144P2_12h42m06s_E11_1W.tif,E11,AtezolizumabWT,12,3627.3189655172414,2nd_row
240305134144P2_13h42m06s_E11_1W.tif,E11,AtezolizumabWT,13,3549.573770491804,2nd_row
240305134144P2_14h42m07s_E11_1W.tif,E11,AtezolizumabWT,14,3887.3611111111113,2nd_row
240305134144P2_15h46m27s_E11_1W.tif,E11,AtezolizumabWT,15,3832.5086206896553,2nd_row
240305134144P2_16h46m26s_E11_1W.tif,E11,AtezolizumabWT,16,3857.7105263157896,2nd_row
240305134144P2_17h46m27s_E11_1W.tif,E11,AtezolizumabWT,17,4765.041666666667,2nd_row
240305134144P2_18h46m27s_E11_1W.tif,E11,AtezolizumabWT,18,4688.92,2nd_row
240305134144P2_19h46m27s_E11_1W.tif,E11,AtezolizumabWT,19,5255.402173913043,2nd_row
240305134144P2_20h46m27s_E11_1W.tif,E11,AtezolizumabWT,20,5522.260416666667,2nd_row
240305134144P2_21h46m30s_E11_1W.tif,E11,AtezolizumabWT,21,5840.333333333333,2nd_row
240305134144P2_22h46m35s_E11_1W.tif,E11,AtezolizumabWT,22,6436.744186046512,2nd_row
240305134144P2_23h46m33s_E11_1W.tif,E11,AtezolizumabWT,23,6812.256097560976,2nd_row
240305134144P2_24h46m29s_E11_1W.tif,E11,AtezolizumabWT,24,7403.653846153846,2nd_row
240305134144P2_25h46m54s_E11_1W.tif,E11,AtezolizumabWT,25,8670.333333333334,2nd_row
240305134144P2_26h46m32s_E11_1W.tif,E11,AtezolizumabWT,26,10730.1,2nd_row
240305134144P2_01h45m25s_E12_1W.tif,E12,AtezolizumabFut8,1,3399.217741935484,outer_well
240305134144P2_02h42m07s_E12_1W.tif,E12,AtezolizumabFut8,2,2781.9274193548385,outer_well
240305134144P2_03h42m06s_E12_1W.tif,E12,AtezolizumabFut8,3,3378.288888888889,outer_well
240305134144P2_04h42m08s_E12_1W.tif,E12,AtezolizumabFut8,4,3478.5875,outer_well
240305134144P2_05h42m06s_E12_1W.tif,E12,AtezolizumabFut8,5,3435.3375,outer_well
240305134144P2_06h42m08s_E12_1W.tif,E12,AtezolizumabFut8,6,3411.651162790697,outer_well
240305134144P2_07h42m07s_E12_1W.tif,E12,AtezolizumabFut8,7,3451.559523809524,outer_well
240305134144P2_08h42m07s_E12_1W.tif,E12,AtezolizumabFut8,8,3504.3863636363635,outer_well
240305134144P2_09h42m07s_E12_1W.tif,E12,AtezolizumabFut8,9,3810.488095238096,outer_well
240305134144P2_10h42m06s_E12_1W.tif,E12,AtezolizumabFut8,10,3602.633333333333,outer_well
240305134144P2_11h42m06s_E12_1W.tif,E12,AtezolizumabFut8,11,3711.965909090909,outer_well
240305134144P2_12h42m06s_E12_1W.tif,E12,AtezolizumabFut8,12,3642.380434782609,outer_well
240305134144P2_13h42m06s_E12_1W.tif,E12,AtezolizumabFut8,13,3320.68,outer_well
240305134144P2_14h42m07s_E12_1W.tif,E12,AtezolizumabFut8,14,3852.443181818182,outer_well
240305134144P2_15h46m27s_E12_1W.tif,E12,AtezolizumabFut8,15,3522.1979166666665,outer_well
240305134144P2_16h46m26s_E12_1W.tif,E12,AtezolizumabFut8,16,4141.829268292683,outer_well
240305134144P2_17h46m27s_E12_1W.tif,E12,AtezolizumabFut8,17,4552.179487179487,outer_well
240305134144P2_18h46m27s_E12_1W.tif,E12,AtezolizumabFut8,18,4898.277777777777,outer_well
240305134144P2_19h46m27s_E12_1W.tif,E12,AtezolizumabFut8,19,4962.5,outer_well
240305134144P2_20h46m27s_E12_1W.tif,E12,AtezolizumabFut8,20,4860.7375,outer_well
240305134144P2_21h46m30s_E12_1W.tif,E12,AtezolizumabFut8,21,5428.397435897436,outer_well
240305134144P2_22h46m35s_E12_1W.tif,E12,AtezolizumabFut8,22,5986.114285714286,outer_well
240305134144P2_23h46m33s_E12_1W.tif,E12,AtezolizumabFut8,23,5751.9078947368425,outer_well
240305134144P2_24h46m29s_E12_1W.tif,E12,AtezolizumabFut8,24,6581.185714285714,outer_well
240305134144P2_25h46m54s_E12_1W.tif,E12,AtezolizumabFut8,25,8579.983333333334,outer_well
240305134144P2_26h46m32s_E12_1W.tif,E12,AtezolizumabFut8,26,8729.032258064517,outer_well
240305134144P2_01h45m25s_E4_1W.tif,E4,AtezolizumabNG,1,3573.1163793103447,center
240305134144P2_02h42m07s_E4_1W.tif,E4,AtezolizumabNG,2,4349.5,center
240305134144P2_03h42m06s_E4_1W.tif,E4,AtezolizumabNG,3,4135.798780487805,center
240305134144P2_04h42m08s_E4_1W.tif,E4,AtezolizumabNG,4,4380.786666666667,center
240305134144P2_05h42m06s_E4_1W.tif,E4,AtezolizumabNG,5,4863.10294117647,center
240305134144P2_06h42m08s_E4_1W.tif,E4,AtezolizumabNG,6,4679.239130434783,center
240305134144P2_07h42m07s_E4_1W.tif,E4,AtezolizumabNG,7,5270.868852459016,center
240305134144P2_08h42m07s_E4_1W.tif,E4,AtezolizumabNG,8,4930.121212121212,center
240305134144P2_09h42m07s_E4_1W.tif,E4,AtezolizumabNG,9,4914.1461538461535,center
240305134144P2_10h42m06s_E4_1W.tif,E4,AtezolizumabNG,10,4475.104166666667,center
240305134144P2_11h42m06s_E4_1W.tif,E4,AtezolizumabNG,11,4741.457142857143,center
240305134144P2_12h42m06s_E4_1W.tif,E4,AtezolizumabNG,12,4739.471830985915,center
240305134144P2_13h42m06s_E4_1W.tif,E4,AtezolizumabNG,13,5761.241666666667,center
240305134144P2_14h42m07s_E4_1W.tif,E4,AtezolizumabNG,14,5594.18253968254,center
240305134144P2_15h46m27s_E4_1W.tif,E4,AtezolizumabNG,15,6155.0,center
240305134144P2_16h46m26s_E4_1W.tif,E4,AtezolizumabNG,16,7018.943396226415,center
240305134144P2_17h46m27s_E4_1W.tif,E4,AtezolizumabNG,17,6803.69298245614,center
240305134144P2_18h46m27s_E4_1W.tif,E4,AtezolizumabNG,18,9055.7,center
240305134144P2_19h46m27s_E4_1W.tif,E4,AtezolizumabNG,19,11556.194444444443,center
240305134144P2_20h46m27s_E4_1W.tif,E4,AtezolizumabNG,20,13766.030303030304,center
240305134144P2_21h46m30s_E4_1W.tif,E4,AtezolizumabNG,21,12985.916666666666,center
240305134144P2_22h46m35s_E4_1W.tif,E4,AtezolizumabNG,22,12413.918918918918,center
240305134144P2_23h46m33s_E4_1W.tif,E4,AtezolizumabNG,23,14773.661764705885,center
240305134144P2_24h46m29s_E4_1W.tif,E4,AtezolizumabNG,24,18529.66071428572,center
240305134144P2_25h46m54s_E4_1W.tif,E4,AtezolizumabNG,25,27904.19047619048,center
240305134144P2_26h46m32s_E4_1W.tif,E4,AtezolizumabNG,26,35200.94117647059,center
240305134144P2_01h45m25s_E5_1W.tif,E5,AtezolizumabWT,1,3138.0882352941176,center
240305134144P2_02h42m07s_E5_1W.tif,E5,AtezolizumabWT,2,2842.520202020202,center
240305134144P2_03h42m06s_E5_1W.tif,E5,AtezolizumabWT,3,3491.82,center
240305134144P2_04h42m08s_E5_1W.tif,E5,AtezolizumabWT,4,3369.690789473684,center
240305134144P2_05h42m06s_E5_1W.tif,E5,AtezolizumabWT,5,3297.4155844155844,center
240305134144P2_06h42m08s_E5_1W.tif,E5,AtezolizumabWT,6,3688.109589041096,center
240305134144P2_07h42m07s_E5_1W.tif,E5,AtezolizumabWT,7,3752.445205479452,center
240305134144P2_08h42m07s_E5_1W.tif,E5,AtezolizumabWT,8,3820.1041666666665,center
240305134144P2_09h42m07s_E5_1W.tif,E5,AtezolizumabWT,9,3731.858974358974,center
240305134144P2_10h42m06s_E5_1W.tif,E5,AtezolizumabWT,10,4110.875,center
240305134144P2_11h42m06s_E5_1W.tif,E5,AtezolizumabWT,11,3928.363636363637,center
240305134144P2_12h42m06s_E5_1W.tif,E5,AtezolizumabWT,12,4387.387323943662,center
240305134144P2_13h42m06s_E5_1W.tif,E5,AtezolizumabWT,13,4791.431818181818,center
240305134144P2_14h42m07s_E5_1W.tif,E5,AtezolizumabWT,14,5049.896825396825,center
240305134144P2_15h46m27s_E5_1W.tif,E5,AtezolizumabWT,15,4730.448529411765,center
240305134144P2_16h46m26s_E5_1W.tif,E5,AtezolizumabWT,16,5098.083333333333,center
240305134144P2_17h46m27s_E5_1W.tif,E5,AtezolizumabWT,17,6059.508620689655,center
240305134144P2_18h46m27s_E5_1W.tif,E5,AtezolizumabWT,18,7096.453703703704,center
240305134144P2_19h46m27s_E5_1W.tif,E5,AtezolizumabWT,19,11056.794871794871,center
240305134144P2_20h46m27s_E5_1W.tif,E5,AtezolizumabWT,20,10802.84523809524,center
240305134144P2_21h46m30s_E5_1W.tif,E5,AtezolizumabWT,21,12625.180555555557,center
240305134144P2_22h46m35s_E5_1W.tif,E5,AtezolizumabWT,22,17898.053571428572,center
240305134144P2_23h46m33s_E5_1W.tif,E5,AtezolizumabWT,23,19219.38888888889,center
240305134144P2_24h46m29s_E5_1W.tif,E5,AtezolizumabWT,24,28366.263157894737,center
240305134144P2_25h46m54s_E5_1W.tif,E5,AtezolizumabWT,25,40786.0,center
240305134144P2_26h46m32s_E5_1W.tif,E5,AtezolizumabWT,26,32330.441176470587,center
240305134144P2_01h45m25s_E6_1W.tif,E6,AtezolizumabFut8,1,2689.059090909091,center
240305134144P2_02h42m07s_E6_1W.tif,E6,AtezolizumabFut8,2,2884.925287356322,center
240305134144P2_03h42m06s_E6_1W.tif,E6,AtezolizumabFut8,3,3566.611111111112,center
240305134144P2_04h42m08s_E6_1W.tif,E6,AtezolizumabFut8,4,3516.84375,center
240305134144P2_05h42m06s_E6_1W.tif,E6,AtezolizumabFut8,5,3044.780821917808,center
240305134144P2_06h42m08s_E6_1W.tif,E6,AtezolizumabFut8,6,3128.12676056338,center
240305134144P2_07h42m07s_E6_1W.tif,E6,AtezolizumabFut8,7,3065.439189189189,center
240305134144P2_08h42m07s_E6_1W.tif,E6,AtezolizumabFut8,8,3045.282051282052,center
240305134144P2_09h42m07s_E6_1W.tif,E6,AtezolizumabFut8,9,3514.7426470588234,center
240305134144P2_10h42m06s_E6_1W.tif,E6,AtezolizumabFut8,10,3671.3257575757575,center
240305134144P2_11h42m06s_E6_1W.tif,E6,AtezolizumabFut8,11,3282.9605263157896,center
240305134144P2_12h42m06s_E6_1W.tif,E6,AtezolizumabFut8,12,3443.866666666667,center
240305134144P2_13h42m06s_E6_1W.tif,E6,AtezolizumabFut8,13,3825.8785714285714,center
240305134144P2_14h42m07s_E6_1W.tif,E6,AtezolizumabFut8,14,3789.319444444444,center
240305134144P2_15h46m27s_E6_1W.tif,E6,AtezolizumabFut8,15,4213.392307692307,center
240305134144P2_16h46m26s_E6_1W.tif,E6,AtezolizumabFut8,16,4871.596491228071,center
240305134144P2_17h46m27s_E6_1W.tif,E6,AtezolizumabFut8,17,5309.527272727273,center
240305134144P2_18h46m27s_E6_1W.tif,E6,AtezolizumabFut8,18,4630.676923076923,center
240305134144P2_19h46m27s_E6_1W.tif,E6,AtezolizumabFut8,19,5413.921052631579,center
240305134144P2_20h46m27s_E6_1W.tif,E6,AtezolizumabFut8,20,5533.0,center
240305134144P2_21h46m30s_E6_1W.tif,E6,AtezolizumabFut8,21,6140.811320754717,center
240305134144P2_22h46m35s_E6_1W.tif,E6,AtezolizumabFut8,22,6990.96875,center
240305134144P2_23h46m33s_E6_1W.tif,E6,AtezolizumabFut8,23,7497.455555555555,center
240305134144P2_24h46m29s_E6_1W.tif,E6,AtezolizumabFut8,24,10062.776315789471,center
240305134144P2_25h46m54s_E6_1W.tif,E6,AtezolizumabFut8,25,11073.202702702703,center
240305134144P2_26h46m32s_E6_1W.tif,E6,AtezolizumabFut8,26,13416.560606060606,center
240305134144P2_01h45m25s_E7_1W.tif,E7,AtezolizumabNG,1,2952.4380952380952,center
240305134144P2_02h42m07s_E7_1W.tif,E7,AtezolizumabNG,2,3058.563829787234,center
240305134144P2_03h42m06s_E7_1W.tif,E7,AtezolizumabNG,3,3538.6283783783783,center
240305134144P2_04h42m08s_E7_1W.tif,E7,AtezolizumabNG,4,3900.292307692308,center
240305134144P2_05h42m06s_E7_1W.tif,E7,AtezolizumabNG,5,3880.707692307693,center
240305134144P2_06h42m08s_E7_1W.tif,E7,AtezolizumabNG,6,3735.17391304348,center
240305134144P2_07h42m07s_E7_1W.tif,E7,AtezolizumabNG,7,3929.0367647058815,center
240305134144P2_08h42m07s_E7_1W.tif,E7,AtezolizumabNG,8,3786.211267605634,center
240305134144P2_09h42m07s_E7_1W.tif,E7,AtezolizumabNG,9,4102.572463768116,center
240305134144P2_10h42m06s_E7_1W.tif,E7,AtezolizumabNG,10,3996.225352112676,center
240305134144P2_11h42m06s_E7_1W.tif,E7,AtezolizumabNG,11,4077.2986111111113,center
240305134144P2_12h42m06s_E7_1W.tif,E7,AtezolizumabNG,12,4162.591549295775,center
240305134144P2_13h42m06s_E7_1W.tif,E7,AtezolizumabNG,13,3887.540540540541,center
240305134144P2_14h42m07s_E7_1W.tif,E7,AtezolizumabNG,14,4697.976190476191,center
240305134144P2_15h46m27s_E7_1W.tif,E7,AtezolizumabNG,15,5040.3983050847455,center
240305134144P2_16h46m26s_E7_1W.tif,E7,AtezolizumabNG,16,5345.186440677966,center
240305134144P2_17h46m27s_E7_1W.tif,E7,AtezolizumabNG,17,5967.972727272727,center
240305134144P2_18h46m27s_E7_1W.tif,E7,AtezolizumabNG,18,6579.472727272727,center
240305134144P2_19h46m27s_E7_1W.tif,E7,AtezolizumabNG,19,7283.115384615385,center
240305134144P2_20h46m27s_E7_1W.tif,E7,AtezolizumabNG,20,9046.53488372093,center
240305134144P2_21h46m30s_E7_1W.tif,E7,AtezolizumabNG,21,12221.426470588236,center
240305134144P2_22h46m35s_E7_1W.tif,E7,AtezolizumabNG,22,13494.882352941177,center
240305134144P2_23h46m33s_E7_1W.tif,E7,AtezolizumabNG,23,11316.170731707318,center
240305134144P2_24h46m29s_E7_1W.tif,E7,AtezolizumabNG,24,17775.0,center
240305134144P2_25h46m54s_E7_1W.tif,E7,AtezolizumabNG,25,17704.53448275862,center
240305134144P2_26h46m32s_E7_1W.tif,E7,AtezolizumabNG,26,23269.739130434784,center
240305134144P2_01h45m25s_E8_1W.tif,E8,AtezolizumabWT,1,3717.109756097561,center
240305134144P2_02h42m07s_E8_1W.tif,E8,AtezolizumabWT,2,3749.640845070423,center
240305134144P2_03h42m06s_E8_1W.tif,E8,AtezolizumabWT,3,3864.782258064516,center
240305134144P2_04h42m08s_E8_1W.tif,E8,AtezolizumabWT,4,4119.894736842105,center
240305134144P2_05h42m06s_E8_1W.tif,E8,AtezolizumabWT,5,4076.129310344827,center
240305134144P2_06h42m08s_E8_1W.tif,E8,AtezolizumabWT,6,4908.946808510638,center
240305134144P2_07h42m07s_E8_1W.tif,E8,AtezolizumabWT,7,3971.372881355932,center
240305134144P2_08h42m07s_E8_1W.tif,E8,AtezolizumabWT,8,3764.5703125,center
240305134144P2_09h42m07s_E8_1W.tif,E8,AtezolizumabWT,9,4181.379310344828,center
240305134144P2_10h42m06s_E8_1W.tif,E8,AtezolizumabWT,10,3541.9347826086955,center
240305134144P2_11h42m06s_E8_1W.tif,E8,AtezolizumabWT,11,4153.466666666666,center
240305134144P2_12h42m06s_E8_1W.tif,E8,AtezolizumabWT,12,3721.313432835821,center
240305134144P2_13h42m06s_E8_1W.tif,E8,AtezolizumabWT,13,4376.008474576272,center
240305134144P2_14h42m07s_E8_1W.tif,E8,AtezolizumabWT,14,4490.627118644068,center
240305134144P2_15h46m27s_E8_1W.tif,E8,AtezolizumabWT,15,4250.301587301588,center
240305134144P2_16h46m26s_E8_1W.tif,E8,AtezolizumabWT,16,5402.354545454546,center
240305134144P2_17h46m27s_E8_1W.tif,E8,AtezolizumabWT,17,6150.413461538462,center
240305134144P2_18h46m27s_E8_1W.tif,E8,AtezolizumabWT,18,5307.689655172414,center
240305134144P2_19h46m27s_E8_1W.tif,E8,AtezolizumabWT,19,5277.991803278688,center
240305134144P2_20h46m27s_E8_1W.tif,E8,AtezolizumabWT,20,6043.821428571428,center
240305134144P2_21h46m30s_E8_1W.tif,E8,AtezolizumabWT,21,8157.722222222223,center
240305134144P2_22h46m35s_E8_1W.tif,E8,AtezolizumabWT,22,7982.27,center
240305134144P2_23h46m33s_E8_1W.tif,E8,AtezolizumabWT,23,9353.677777777775,center
240305134144P2_24h46m29s_E8_1W.tif,E8,AtezolizumabWT,24,11723.513513513511,center
240305134144P2_25h46m54s_E8_1W.tif,E8,AtezolizumabWT,25,15611.85,center
240305134144P2_26h46m32s_E8_1W.tif,E8,AtezolizumabWT,26,15058.859375,center
240305134144P2_01h45m25s_E9_1W.tif,E9,AtezolizumabFut8,1,3476.394230769231,center
240305134144P2_02h42m07s_E9_1W.tif,E9,AtezolizumabFut8,2,3322.648936170213,center
240305134144P2_03h42m06s_E9_1W.tif,E9,AtezolizumabFut8,3,4156.485294117647,center
240305134144P2_04h42m08s_E9_1W.tif,E9,AtezolizumabFut8,4,4870.330357142857,center
240305134144P2_05h42m06s_E9_1W.tif,E9,AtezolizumabFut8,5,4321.6796875,center
240305134144P2_06h42m08s_E9_1W.tif,E9,AtezolizumabFut8,6,4628.359375,center
240305134144P2_07h42m07s_E9_1W.tif,E9,AtezolizumabFut8,7,4112.864285714286,center
240305134144P2_08h42m07s_E9_1W.tif,E9,AtezolizumabFut8,8,4394.164179104478,center
240305134144P2_09h42m07s_E9_1W.tif,E9,AtezolizumabFut8,9,4081.0208333333335,center
240305134144P2_10h42m06s_E9_1W.tif,E9,AtezolizumabFut8,10,4457.126865671642,center
240305134144P2_11h42m06s_E9_1W.tif,E9,AtezolizumabFut8,11,5156.957627118644,center
240305134144P2_12h42m06s_E9_1W.tif,E9,AtezolizumabFut8,12,4668.189393939394,center
240305134144P2_13h42m06s_E9_1W.tif,E9,AtezolizumabFut8,13,5096.0,center
240305134144P2_14h42m07s_E9_1W.tif,E9,AtezolizumabFut8,14,5960.116071428572,center
240305134144P2_15h46m27s_E9_1W.tif,E9,AtezolizumabFut8,15,6243.054545454545,center
240305134144P2_16h46m26s_E9_1W.tif,E9,AtezolizumabFut8,16,7363.946808510638,center
240305134144P2_17h46m27s_E9_1W.tif,E9,AtezolizumabFut8,17,7688.673469387755,center
240305134144P2_18h46m27s_E9_1W.tif,E9,AtezolizumabFut8,18,9529.522727272728,center
240305134144P2_19h46m27s_E9_1W.tif,E9,AtezolizumabFut8,19,11540.48717948718,center
240305134144P2_20h46m27s_E9_1W.tif,E9,AtezolizumabFut8,20,15126.166666666666,center
240305134144P2_21h46m30s_E9_1W.tif,E9,AtezolizumabFut8,21,15952.859375,center
240305134144P2_22h46m35s_E9_1W.tif,E9,AtezolizumabFut8,22,19344.85185185185,center
240305134144P2_23h46m33s_E9_1W.tif,E9,AtezolizumabFut8,23,18570.08064516129,center
240305134144P2_24h46m29s_E9_1W.tif,E9,AtezolizumabFut8,24,26443.065217391304,center
240305134144P2_25h46m54s_E9_1W.tif,E9,AtezolizumabFut8,25,29241.5,center
240305134144P2_26h46m32s_E9_1W.tif,E9,AtezolizumabFut8,26,33259.0,center
240305134144P2_01h45m25s_F10_1W.tif,F10,AtezolizumabNG,1,4562.818181818182,3rd_row
240305134144P2_02h42m07s_F10_1W.tif,F10,AtezolizumabNG,2,4812.671875,3rd_row
240305134144P2_03h42m06s_F10_1W.tif,F10,AtezolizumabNG,3,4564.2421875,3rd_row
240305134144P2_04h42m08s_F10_1W.tif,F10,AtezolizumabNG,4,5002.810344827586,3rd_row
240305134144P2_05h42m06s_F10_1W.tif,F10,AtezolizumabNG,5,5456.33962264151,3rd_row
240305134144P2_06h42m08s_F10_1W.tif,F10,AtezolizumabNG,6,5239.620689655172,3rd_row
240305134144P2_07h42m07s_F10_1W.tif,F10,AtezolizumabNG,7,5808.433962264151,3rd_row
240305134144P2_08h42m07s_F10_1W.tif,F10,AtezolizumabNG,8,5645.518181818182,3rd_row
240305134144P2_09h42m07s_F10_1W.tif,F10,AtezolizumabNG,9,5321.220338983051,3rd_row
240305134144P2_10h42m06s_F10_1W.tif,F10,AtezolizumabNG,10,5034.951612903225,3rd_row
240305134144P2_11h42m06s_F10_1W.tif,F10,AtezolizumabNG,11,5335.983333333334,3rd_row
240305134144P2_12h42m06s_F10_1W.tif,F10,AtezolizumabNG,12,5432.401639344263,3rd_row
240305134144P2_13h42m06s_F10_1W.tif,F10,AtezolizumabNG,13,6059.6875,3rd_row
240305134144P2_14h42m07s_F10_1W.tif,F10,AtezolizumabNG,14,6249.026785714285,3rd_row
240305134144P2_15h46m27s_F10_1W.tif,F10,AtezolizumabNG,15,7015.7307692307695,3rd_row
240305134144P2_16h46m26s_F10_1W.tif,F10,AtezolizumabNG,16,8095.776595744681,3rd_row
240305134144P2_17h46m27s_F10_1W.tif,F10,AtezolizumabNG,17,11509.180555555557,3rd_row
240305134144P2_18h46m27s_F10_1W.tif,F10,AtezolizumabNG,18,9913.244186046511,3rd_row
240305134144P2_19h46m27s_F10_1W.tif,F10,AtezolizumabNG,19,12615.847222222224,3rd_row
240305134144P2_20h46m27s_F10_1W.tif,F10,AtezolizumabNG,20,13550.92857142857,3rd_row
240305134144P2_21h46m30s_F10_1W.tif,F10,AtezolizumabNG,21,17404.016129032258,3rd_row
240305134144P2_22h46m35s_F10_1W.tif,F10,AtezolizumabNG,22,22095.346153846152,3rd_row
240305134144P2_23h46m33s_F10_1W.tif,F10,AtezolizumabNG,23,31384.97619047619,3rd_row
240305134144P2_24h46m29s_F10_1W.tif,F10,AtezolizumabNG,24,32359.761904761905,3rd_row
240305134144P2_25h46m54s_F10_1W.tif,F10,AtezolizumabNG,25,39191.2,3rd_row
240305134144P2_26h46m32s_F10_1W.tif,F10,AtezolizumabNG,26,114166.3125,3rd_row
240305134144P2_01h45m25s_F11_1W.tif,F11,AtezolizumabWT,1,2356.493506493506,2nd_row
240305134144P2_02h42m07s_F11_1W.tif,F11,AtezolizumabWT,2,2340.4383561643835,2nd_row
240305134144P2_03h42m06s_F11_1W.tif,F11,AtezolizumabWT,3,2754.2203389830506,2nd_row
240305134144P2_04h42m08s_F11_1W.tif,F11,AtezolizumabWT,4,3489.170731707317,2nd_row
240305134144P2_05h42m06s_F11_1W.tif,F11,AtezolizumabWT,5,3300.8522727272725,2nd_row
240305134144P2_06h42m08s_F11_1W.tif,F11,AtezolizumabWT,6,3474.663043478261,2nd_row
240305134144P2_07h42m07s_F11_1W.tif,F11,AtezolizumabWT,7,3200.239583333333,2nd_row
240305134144P2_08h42m07s_F11_1W.tif,F11,AtezolizumabWT,8,3051.303921568628,2nd_row
240305134144P2_09h42m07s_F11_1W.tif,F11,AtezolizumabWT,9,3128.98,2nd_row
240305134144P2_10h42m06s_F11_1W.tif,F11,AtezolizumabWT,10,3019.179245283018,2nd_row
240305134144P2_11h42m06s_F11_1W.tif,F11,AtezolizumabWT,11,3425.03125,2nd_row
240305134144P2_12h42m06s_F11_1W.tif,F11,AtezolizumabWT,12,3193.009259259259,2nd_row
240305134144P2_13h42m06s_F11_1W.tif,F11,AtezolizumabWT,13,3012.898305084746,2nd_row
240305134144P2_14h42m07s_F11_1W.tif,F11,AtezolizumabWT,14,3352.0096153846152,2nd_row
240305134144P2_15h46m27s_F11_1W.tif,F11,AtezolizumabWT,15,3071.035714285714,2nd_row
240305134144P2_16h46m26s_F11_1W.tif,F11,AtezolizumabWT,16,3189.172727272727,2nd_row
240305134144P2_17h46m27s_F11_1W.tif,F11,AtezolizumabWT,17,3152.6293103448274,2nd_row
240305134144P2_18h46m27s_F11_1W.tif,F11,AtezolizumabWT,18,3152.948275862069,2nd_row
240305134144P2_19h46m27s_F11_1W.tif,F11,AtezolizumabWT,19,3224.2678571428573,2nd_row
240305134144P2_20h46m27s_F11_1W.tif,F11,AtezolizumabWT,20,3432.009090909091,2nd_row
240305134144P2_21h46m30s_F11_1W.tif,F11,AtezolizumabWT,21,4214.228260869565,2nd_row
240305134144P2_22h46m35s_F11_1W.tif,F11,AtezolizumabWT,22,4390.141304347826,2nd_row
240305134144P2_23h46m33s_F11_1W.tif,F11,AtezolizumabWT,23,4361.619565217391,2nd_row
