filename,mean_intensity,min_intensity,max_intensity,well_ID,treatment,concentration,timestamp,hour,minutes,seconds,plate_position
240305134144P2_41h50m34s_C8_1B.tif,76.07803326231061,44,255,C8,AtezolizumabWT,625.0,41h50m34s,41,50,34,3rd_row
240305134144P2_41h50m34s_C9_1B.tif,80.50495087594697,51,255,C9,AtezolizumabFut8,625.0,41h50m34s,41,50,34,3rd_row
240305134144P2_41h50m34s_D10_1B.tif,78.84604837436869,44,239,D10,AtezolizumabNG,156.0,41h50m34s,41,50,34,3rd_row
240305134144P2_41h50m34s_D11_1B.tif,79.16058435921717,46,248,D11,AtezolizumabWT,156.0,41h50m34s,41,50,34,2nd_row
240305134144P2_41h50m34s_D12_1B.tif,79.02313663983585,49,255,D12,AtezolizumabFut8,156.0,41h50m34s,41,50,34,outer_well
240305134144P2_41h50m34s_D1_1B.tif,80.5329772332702,19,255,D1,DU145_w_NKcells,0.0,41h50m34s,41,50,34,outer_well
240305134144P2_41h50m34s_D2_1B.tif,79.56482303503788,49,254,D2,DU145_w_NKcells,0.0,41h50m34s,41,50,34,2nd_row
240305134144P2_41h50m34s_D3_1B.tif,78.66696062184343,48,255,D3,DU145_w_NKcells,0.0,41h50m34s,41,50,34,3rd_row
240305134144P2_41h50m34s_D4_1B.tif,81.22466066919192,51,254,D4,AtezolizumabNG,156.0,41h50m34s,41,50,34,center
240305134144P2_41h50m34s_D5_1B.tif,78.6755859375,47,244,D5,AtezolizumabWT,156.0,41h50m34s,41,50,34,center
240305134144P2_41h50m34s_D6_1B.tif,80.2203036221591,50,255,D6,AtezolizumabFut8,156.0,41h50m34s,41,50,34,center
240305134144P2_41h50m34s_D7_1B.tif,80.03051807133838,48,230,D7,AtezolizumabNG,156.0,41h50m34s,41,50,34,center
240305134144P2_41h50m34s_D8_1B.tif,76.94936178188131,48,255,D8,AtezolizumabWT,156.0,41h50m34s,41,50,34,center
240305134144P2_41h50m34s_D9_1B.tif,80.64085582386363,47,255,D9,AtezolizumabFut8,156.0,41h50m34s,41,50,34,center
240305134144P2_41h50m34s_E10_1B.tif,78.94333570075757,50,233,E10,AtezolizumabNG,39.06,41h50m34s,41,50,34,3rd_row
240305134144P2_41h50m34s_E11_1B.tif,79.28201152146465,44,255,E11,AtezolizumabWT,39.06,41h50m34s,41,50,34,2nd_row
240305134144P2_41h50m34s_E12_1B.tif,75.00438170770202,48,255,E12,AtezolizumabFut8,39.06,41h50m34s,41,50,34,outer_well
240305134144P2_41h50m34s_E1_1B.tif,50.1031220407197,32,72,E1,DU145,0.0,41h50m34s,41,50,34,outer_well
240305134144P2_41h50m34s_E2_1B.tif,49.52256747159091,32,71,E2,DU145,0.0,41h50m34s,41,50,34,2nd_row
240305134144P2_41h50m34s_E3_1B.tif,49.51055476641414,34,73,E3,DU145,0.0,41h50m34s,41,50,34,3rd_row
240305134144P2_41h50m34s_E4_1B.tif,83.20116299715909,52,255,E4,AtezolizumabNG,39.06,41h50m34s,41,50,34,center
240305134144P2_41h50m34s_E5_1B.tif,77.04897608901516,46,255,E5,AtezolizumabWT,39.06,41h50m34s,41,50,34,center
240305134144P2_41h50m34s_E6_1B.tif,82.91254241635102,50,255,E6,AtezolizumabFut8,39.06,41h50m34s,41,50,34,center
240305134144P2_41h50m34s_E7_1B.tif,79.31839784564394,48,244,E7,AtezolizumabNG,39.06,41h50m34s,41,50,34,center
240305134144P2_41h50m34s_E8_1B.tif,79.45786576704545,49,236,E8,AtezolizumabWT,39.06,41h50m34s,41,50,34,center
240305134144P2_41h50m34s_E9_1B.tif,80.92630405618686,48,255,E9,AtezolizumabFut8,39.06,41h50m34s,41,50,34,center
240305134144P2_41h50m34s_F10_1B.tif,79.66162208017677,47,246,F10,AtezolizumabNG,9.77,41h50m34s,41,50,34,3rd_row
240305134144P2_41h50m34s_F11_1B.tif,78.12289891098484,48,255,F11,AtezolizumabWT,9.77,41h50m34s,41,50,34,2nd_row
240305134144P2_41h50m34s_F12_1B.tif,74.4063111584596,49,255,F12,AtezolizumabFut8,9.77,41h50m34s,41,50,34,outer_well
240305134144P2_41h50m34s_F1_1B.tif,49.242378866792926,33,74,F1,DU145,0.0,41h50m34s,41,50,34,outer_well
240305134144P2_41h50m34s_F2_1B.tif,50.18011067708333,31,66,F2,DU145,0.0,41h50m34s,41,50,34,2nd_row
240305134144P2_41h50m34s_F3_1B.tif,49.50776219223485,33,72,F3,DU145,0.0,41h50m34s,41,50,34,3rd_row
240305134144P2_41h50m34s_F4_1B.tif,81.81218335700757,50,255,F4,AtezolizumabNG,9.77,41h50m34s,41,50,34,3rd_row
240305134144P2_41h50m34s_F5_1B.tif,80.28383443813131,47,255,F5,AtezolizumabWT,9.77,41h50m34s,41,50,34,3rd_row
240305134144P2_41h50m34s_F6_1B.tif,81.32046046401516,51,255,F6,AtezolizumabFut8,9.77,41h50m34s,41,50,34,3rd_row
240305134144P2_41h50m34s_F7_1B.tif,79.98223050820707,49,255,F7,AtezolizumabNG,9.77,41h50m34s,41,50,34,3rd_row
240305134144P2_41h50m34s_F8_1B.tif,79.3579436947601,47,253,F8,AtezolizumabWT,9.77,41h50m34s,41,50,34,3rd_row
240305134144P2_41h50m34s_F9_1B.tif,81.02323133680555,36,255,F9,AtezolizumabFut8,9.77,41h50m34s,41,50,34,3rd_row
240305134144P2_41h50m34s_G10_1B.tif,77.85170355902778,51,248,G10,AtezolizumabNG,2.44,41h50m34s,41,50,34,2nd_row
240305134144P2_41h50m34s_G11_1B.tif,78.83609434185605,30,255,G11,AtezolizumabWT,2.44,41h50m34s,41,50,34,2nd_row
240305134144P2_41h50m34s_G12_1B.tif,75.96044921875,48,220,G12,AtezolizumabFut8,2.44,41h50m34s,41,50,34,outer_well
240305134144P2_41h50m34s_G1_1B.tif,48.59574554135101,34,64,G1,DU145,0.0,41h50m34s,41,50,34,outer_well
240305134144P2_41h50m34s_G2_1B.tif,50.05813999368687,31,63,G2,DU145,0.0,41h50m34s,41,50,34,2nd_row
240305134144P2_41h50m34s_G3_1B.tif,49.79170513731061,33,69,G3,DU145,0.0,41h50m34s,41,50,34,2nd_row
240305134144P2_41h50m34s_G4_1B.tif,81.09600990372475,50,255,G4,AtezolizumabNG,2.44,41h50m34s,41,50,34,2nd_row
240305134144P2_41h50m34s_G5_1B.tif,79.67158203125,50,255,G5,AtezolizumabWT,2.44,41h50m34s,41,50,34,2nd_row
240305134144P2_41h50m34s_G6_1B.tif,80.19271326546718,47,255,G6,AtezolizumabFut8,2.44,41h50m34s,41,50,34,2nd_row
240305134144P2_41h50m34s_G7_1B.tif,79.1126282354798,31,244,G7,AtezolizumabNG,2.44,41h50m34s,41,50,34,2nd_row
240305134144P2_41h50m34s_G8_1B.tif,79.59468020044191,47,255,G8,AtezolizumabWT,2.44,41h50m34s,41,50,34,2nd_row
240305134144P2_41h50m34s_G9_1B.tif,76.76463561395202,49,241,G9,AtezolizumabFut8,2.44,41h50m34s,41,50,34,2nd_row
240305134144P2_41h50m34s_H10_1B.tif,77.74595466382576,51,255,H10,AtezolizumabNG,0.61,41h50m34s,41,50,34,outer_well
240305134144P2_41h50m34s_H11_1B.tif,76.23753847064394,50,255,H11,AtezolizumabWT,0.61,41h50m34s,41,50,34,outer_well
240305134144P2_41h50m34s_H12_1B.tif,80.07624487058081,53,255,H12,AtezolizumabFut8,0.61,41h50m34s,41,50,34,corner
240305134144P2_41h50m34s_H1_1B.tif,76.24645576862373,49,240,H1,DU145_w_NKcells,0.0,41h50m34s,41,50,34,corner
240305134144P2_41h50m34s_H2_1B.tif,77.78510002367425,53,255,H2,DU145_w_NKcells,0.0,41h50m34s,41,50,34,outer_well
240305134144P2_41h50m34s_H3_1B.tif,74.80171736900253,46,237,H3,DU145_w_NKcells,0.0,41h50m34s,41,50,34,outer_well
240305134144P2_41h50m34s_H4_1B.tif,79.97209990530303,51,255,H4,AtezolizumabNG,0.61,41h50m34s,41,50,34,outer_well
240305134144P2_41h50m34s_H5_1B.tif,77.89722715435606,49,253,H5,AtezolizumabWT,0.61,41h50m34s,41,50,34,outer_well
240305134144P2_41h50m34s_H6_1B.tif,78.27032137784092,47,246,H6,AtezolizumabFut8,0.61,41h50m34s,41,50,34,outer_well
240305134144P2_41h50m34s_H7_1B.tif,76.80256766887626,52,243,H7,AtezolizumabNG,0.61,41h50m34s,41,50,34,outer_well
240305134144P2_41h50m34s_H8_1B.tif,76.63006431502525,48,233,H8,AtezolizumabWT,0.61,41h50m34s,41,50,34,outer_well
240305134144P2_41h50m34s_H9_1B.tif,74.64425800978535,43,233,H9,AtezolizumabFut8,0.61,41h50m34s,41,50,34,outer_well
240305134144P2_42h50m34s_A10_1B.tif,77.24274384469697,52,255,A10,AtezolizumabNG,10000.0,42h50m34s,42,50,34,outer_well
240305134144P2_42h50m34s_A11_1B.tif,71.79535097064394,49,237,A11,AtezolizumabWT,10000.0,42h50m34s,42,50,34,outer_well
240305134144P2_42h50m34s_A12_1B.tif,79.34539733270202,55,255,A12,AtezolizumabFut8,10000.0,42h50m34s,42,50,34,corner
240305134144P2_42h50m34s_A1_1B.tif,57.75304214015152,42,70,A1,media,0.0,42h50m34s,42,50,34,corner
240305134144P2_42h50m34s_A2_1B.tif,57.28829012784091,41,70,A2,media,0.0,42h50m34s,42,50,34,outer_well
240305134144P2_42h50m34s_A3_1B.tif,57.21029730902778,42,72,A3,media,0.0,42h50m34s,42,50,34,outer_well
240305134144P2_42h50m34s_A4_1B.tif,76.85421796085859,51,255,A4,AtezolizumabNG,10000.0,42h50m34s,42,50,34,outer_well
240305134144P2_42h50m34s_A5_1B.tif,75.68909998421717,43,255,A5,AtezolizumabWT,10000.0,42h50m34s,42,50,34,outer_well
240305134144P2_42h50m34s_A6_1B.tif,77.97534130366162,55,255,A6,AtezolizumabFut8,10000.0,42h50m34s,42,50,34,outer_well
240305134144P2_42h50m34s_A7_1B.tif,76.72889835858585,50,255,A7,AtezolizumabNG,10000.0,42h50m34s,42,50,34,outer_well
240305134144P2_42h50m34s_A8_1B.tif,77.61117621527778,48,255,A8,AtezolizumabWT,10000.0,42h50m34s,42,50,34,outer_well
240305134144P2_42h50m34s_A9_1B.tif,77.13658656881313,52,255,A9,AtezolizumabFut8,10000.0,42h50m34s,42,50,34,outer_well
240305134144P2_42h50m34s_B10_1B.tif,78.89324297664142,47,236,B10,AtezolizumabNG,2500.0,42h50m34s,42,50,34,2nd_row
240305134144P2_42h50m34s_B11_1B.tif,76.22761107165404,47,255,B11,AtezolizumabWT,2500.0,42h50m34s,42,50,34,2nd_row
240305134144P2_42h50m34s_B12_1B.tif,77.71740944602273,51,250,B12,AtezolizumabFut8,2500.0,42h50m34s,42,50,34,outer_well
240305134144P2_42h50m34s_B1_1B.tif,84.24553345959596,43,255,B1,media_w_NKcells,0.0,42h50m34s,42,50,34,outer_well
240305134144P2_42h50m34s_B2_1B.tif,84.5695282907197,54,255,B2,media_w_NKcells,0.0,42h50m34s,42,50,34,2nd_row
240305134144P2_42h50m34s_B3_1B.tif,86.14137369791666,57,255,B3,media_w_NKcells,0.0,42h50m34s,42,50,34,2nd_row
240305134144P2_42h50m34s_B4_1B.tif,78.6467467645202,49,249,B4,AtezolizumabNG,2500.0,42h50m34s,42,50,34,2nd_row
240305134144P2_42h50m34s_B5_1B.tif,78.75734789299243,50,255,B5,AtezolizumabWT,2500.0,42h50m34s,42,50,34,2nd_row
240305134144P2_42h50m34s_B6_1B.tif,81.8221768465909,51,255,B6,AtezolizumabFut8,2500.0,42h50m34s,42,50,34,2nd_row
240305134144P2_42h50m34s_B7_1B.tif,79.03898851799242,49,255,B7,AtezolizumabNG,2500.0,42h50m34s,42,50,34,2nd_row
240305134144P2_42h50m34s_B8_1B.tif,77.88587535511364,47,255,B8,AtezolizumabWT,2500.0,42h50m34s,42,50,34,2nd_row
240305134144P2_42h50m34s_B9_1B.tif,79.79550386679293,50,255,B9,AtezolizumabFut8,2500.0,42h50m34s,42,50,34,2nd_row
240305134144P2_42h50m34s_C10_1B.tif,78.6929598721591,49,251,C10,AtezolizumabNG,625.0,42h50m34s,42,50,34,3rd_row
240305134144P2_42h50m34s_C11_1B.tif,76.61322403724748,45,235,C11,AtezolizumabWT,625.0,42h50m34s,42,50,34,2nd_row
240305134144P2_42h50m34s_C12_1B.tif,77.67028093434344,21,255,C12,AtezolizumabFut8,625.0,42h50m34s,42,50,34,outer_well
240305134144P2_42h50m34s_C1_1B.tif,86.01986268939395,56,255,C1,media_w_NKcells,0.0,42h50m34s,42,50,34,outer_well
240305134144P2_42h50m34s_C2_1B.tif,83.99802320075757,57,255,C2,media_w_NKcells,0.0,42h50m34s,42,50,34,2nd_row
240305134144P2_42h50m34s_C3_1B.tif,85.94839113794193,57,255,C3,media_w_NKcells,0.0,42h50m34s,42,50,34,3rd_row
240305134144P2_42h50m34s_C4_1B.tif,78.83548867582071,49,218,C4,AtezolizumabNG,625.0,42h50m34s,42,50,34,3rd_row
240305134144P2_42h50m34s_C5_1B.tif,79.49912898516415,44,240,C5,AtezolizumabWT,625.0,42h50m34s,42,50,34,3rd_row
240305134144P2_42h50m34s_C6_1B.tif,78.81740845959595,51,255,C6,AtezolizumabFut8,625.0,42h50m34s,42,50,34,3rd_row
240305134144P2_42h50m34s_C7_1B.tif,80.09866536458334,46,255,C7,AtezolizumabNG,625.0,42h50m34s,42,50,34,3rd_row
240305134144P2_42h50m34s_C8_1B.tif,75.70731928661615,46,217,C8,AtezolizumabWT,625.0,42h50m34s,42,50,34,3rd_row
240305134144P2_42h50m34s_C9_1B.tif,80.34573863636363,49,255,C9,AtezolizumabFut8,625.0,42h50m34s,42,50,34,3rd_row
240305134144P2_42h50m34s_D10_1B.tif,78.65542238794193,48,255,D10,AtezolizumabNG,156.0,42h50m34s,42,50,34,3rd_row
240305134144P2_42h50m34s_D11_1B.tif,78.85643051609848,47,255,D11,AtezolizumabWT,156.0,42h50m34s,42,50,34,2nd_row
240305134144P2_42h50m34s_D12_1B.tif,78.70090751262626,49,249,D12,AtezolizumabFut8,156.0,42h50m34s,42,50,34,outer_well
240305134144P2_42h50m34s_D1_1B.tif,80.23952809343434,19,255,D1,DU145_w_NKcells,0.0,42h50m34s,42,50,34,outer_well
240305134144P2_42h50m34s_D2_1B.tif,79.44981257891415,50,255,D2,DU145_w_NKcells,0.0,42h50m34s,42,50,34,2nd_row
240305134144P2_42h50m34s_D3_1B.tif,78.1704160748106,44,255,D3,DU145_w_NKcells,0.0,42h50m34s,42,50,34,3rd_row
240305134144P2_42h50m34s_D4_1B.tif,80.69866141887626,49,232,D4,AtezolizumabNG,156.0,42h50m34s,42,50,34,center
240305134144P2_42h50m34s_D5_1B.tif,78.21732559974747,47,255,D5,AtezolizumabWT,156.0,42h50m34s,42,50,34,center
240305134144P2_42h50m34s_D6_1B.tif,80.1573459201389,47,252,D6,AtezolizumabFut8,156.0,42h50m34s,42,50,34,center
240305134144P2_42h50m34s_D7_1B.tif,79.67308238636363,49,255,D7,AtezolizumabNG,156.0,42h50m34s,42,50,34,center
240305134144P2_42h50m34s_D8_1B.tif,76.5296598800505,44,255,D8,AtezolizumabWT,156.0,42h50m34s,42,50,34,center
240305134144P2_42h50m34s_D9_1B.tif,80.18243963068181,47,255,D9,AtezolizumabFut8,156.0,42h50m34s,42,50,34,center
240305134144P2_42h50m34s_E10_1B.tif,78.88934461805556,48,240,E10,AtezolizumabNG,39.06,42h50m34s,42,50,34,3rd_row
240305134144P2_42h50m34s_E11_1B.tif,78.85841224747475,41,255,E11,AtezolizumabWT,39.06,42h50m34s,42,50,34,2nd_row
240305134144P2_42h50m34s_E12_1B.tif,74.9197965988005,48,255,E12,AtezolizumabFut8,39.06,42h50m34s,42,50,34,outer_well
240305134144P2_42h50m34s_E1_1B.tif,50.043804253472224,31,70,E1,DU145,0.0,42h50m34s,42,50,34,outer_well
240305134144P2_42h50m34s_E2_1B.tif,49.34061710858586,30,69,E2,DU145,0.0,42h50m34s,42,50,34,2nd_row
240305134144P2_42h50m34s_E3_1B.tif,49.354730902777774,34,75,E3,DU145,0.0,42h50m34s,42,50,34,3rd_row
240305134144P2_42h50m34s_E4_1B.tif,82.81837515782829,51,248,E4,AtezolizumabNG,39.06,42h50m34s,42,50,34,center
240305134144P2_42h50m34s_E5_1B.tif,76.73343888099747,48,238,E5,AtezolizumabWT,39.06,42h50m34s,42,50,34,center
240305134144P2_42h50m34s_E6_1B.tif,82.36844420770203,49,255,E6,AtezolizumabFut8,39.06,42h50m34s,42,50,34,center
240305134144P2_42h50m34s_E7_1B.tif,79.01410984848485,44,255,E7,AtezolizumabNG,39.06,42h50m34s,42,50,34,center
240305134144P2_42h50m34s_E8_1B.tif,79.26838896780303,46,226,E8,AtezolizumabWT,39.06,42h50m34s,42,50,34,center
240305134144P2_42h50m34s_E9_1B.tif,80.48791035353536,50,252,E9,AtezolizumabFut8,39.06,42h50m34s,42,50,34,center
240305134144P2_42h50m34s_F10_1B.tif,79.18307291666666,45,255,F10,AtezolizumabNG,9.77,42h50m34s,42,50,34,3rd_row
240305134144P2_42h50m34s_F11_1B.tif,77.7898832070707,48,234,F11,AtezolizumabWT,9.77,42h50m34s,42,50,34,2nd_row
240305134144P2_42h50m34s_F12_1B.tif,74.3712949810606,50,253,F12,AtezolizumabFut8,9.77,42h50m34s,42,50,34,outer_well
240305134144P2_42h50m34s_F1_1B.tif,49.13834339488636,32,65,F1,DU145,0.0,42h50m34s,42,50,34,outer_well
240305134144P2_42h50m34s_F2_1B.tif,49.990605271464645,35,70,F2,DU145,0.0,42h50m34s,42,50,34,2nd_row
240305134144P2_42h50m34s_F3_1B.tif,49.418520162563134,33,76,F3,DU145,0.0,42h50m34s,42,50,34,3rd_row
240305134144P2_42h50m34s_F4_1B.tif,81.01527580492424,47,249,F4,AtezolizumabNG,9.77,42h50m34s,42,50,34,3rd_row
240305134144P2_42h50m34s_F5_1B.tif,79.97179608585859,45,255,F5,AtezolizumabWT,9.77,42h50m34s,42,50,34,3rd_row
240305134144P2_42h50m34s_F6_1B.tif,80.90553878630051,47,249,F6,AtezolizumabFut8,9.77,42h50m34s,42,50,34,3rd_row
240305134144P2_42h50m34s_F7_1B.tif,79.65459674873738,47,232,F7,AtezolizumabNG,9.77,42h50m34s,42,50,34,3rd_row
240305134144P2_42h50m34s_F8_1B.tif,79.17645793876262,48,255,F8,AtezolizumabWT,9.77,42h50m34s,42,50,34,3rd_row
240305134144P2_42h50m34s_F9_1B.tif,80.77376499368687,39,249,F9,AtezolizumabFut8,9.77,42h50m34s,42,50,34,3rd_row
240305134144P2_42h50m34s_G10_1B.tif,77.66015920928031,51,255,G10,AtezolizumabNG,2.44,42h50m34s,42,50,34,2nd_row
240305134144P2_42h50m34s_G11_1B.tif,78.4037079782197,31,246,G11,AtezolizumabWT,2.44,42h50m34s,42,50,34,2nd_row
240305134144P2_42h50m34s_G12_1B.tif,75.62940340909091,51,229,G12,AtezolizumabFut8,2.44,42h50m34s,42,50,34,outer_well
240305134144P2_42h50m34s_G1_1B.tif,48.46738478535354,34,68,G1,DU145,0.0,42h50m34s,42,50,34,outer_well
240305134144P2_42h50m34s_G2_1B.tif,49.959771543560606,32,65,G2,DU145,0.0,42h50m34s,42,50,34,2nd_row
240305134144P2_42h50m34s_G3_1B.tif,49.69537464488637,35,69,G3,DU145,0.0,42h50m34s,42,50,34,2nd_row
240305134144P2_42h50m34s_G4_1B.tif,80.78742009943181,50,233,G4,AtezolizumabNG,2.44,42h50m34s,42,50,34,2nd_row
240305134144P2_42h50m34s_G5_1B.tif,79.25752939551768,48,239,G5,AtezolizumabWT,2.44,42h50m34s,42,50,34,2nd_row
240305134144P2_42h50m34s_G6_1B.tif,79.78830097853535,48,255,G6,AtezolizumabFut8,2.44,42h50m34s,42,50,34,2nd_row
240305134144P2_42h50m34s_G7_1B.tif,78.74018110795454,27,243,G7,AtezolizumabNG,2.44,42h50m34s,42,50,34,2nd_row
240305134144P2_42h50m34s_G8_1B.tif,79.31039299242424,45,255,G8,AtezolizumabWT,2.44,42h50m34s,42,50,34,2nd_row
240305134144P2_42h50m34s_G9_1B.tif,76.58708668718434,49,248,G9,AtezolizumabFut8,2.44,42h50m34s,42,50,34,2nd_row
240305134144P2_42h50m34s_H10_1B.tif,77.64091303661615,52,244,H10,AtezolizumabNG,0.61,42h50m34s,42,50,34,outer_well
240305134144P2_42h50m34s_H11_1B.tif,75.97365944602272,52,255,H11,AtezolizumabWT,0.61,42h50m34s,42,50,34,outer_well
240305134144P2_42h50m34s_H12_1B.tif,79.99309008049242,55,255,H12,AtezolizumabFut8,0.61,42h50m34s,42,50,34,corner
240305134144P2_42h50m34s_H1_1B.tif,76.07238596906565,48,240,H1,DU145_w_NKcells,0.0,42h50m34s,42,50,34,corner
240305134144P2_42h50m34s_H2_1B.tif,77.54294310290405,52,250,H2,DU145_w_NKcells,0.0,42h50m34s,42,50,34,outer_well
240305134144P2_42h50m34s_H3_1B.tif,74.41694286616162,49,222,H3,DU145_w_NKcells,0.0,42h50m34s,42,50,34,outer_well
240305134144P2_42h50m34s_H4_1B.tif,79.73517499210858,51,255,H4,AtezolizumabNG,0.61,42h50m34s,42,50,34,outer_well
240305134144P2_42h50m34s_H5_1B.tif,77.51168718434343,47,247,H5,AtezolizumabWT,0.61,42h50m34s,42,50,34,outer_well
240305134144P2_42h50m34s_H6_1B.tif,78.00467664930555,49,255,H6,AtezolizumabFut8,0.61,42h50m34s,42,50,34,outer_well
240305134144P2_42h50m34s_H7_1B.tif,76.70040542140151,52,255,H7,AtezolizumabNG,0.61,42h50m34s,42,50,34,outer_well
240305134144P2_42h50m34s_H8_1B.tif,76.51541193181818,51,245,H8,AtezolizumabWT,0.61,42h50m34s,42,50,34,outer_well
240305134144P2_42h50m34s_H9_1B.tif,74.26740845959596,47,238,H9,AtezolizumabFut8,0.61,42h50m34s,42,50,34,outer_well
240305134144P2_43h50m34s_A10_1B.tif,77.01043244949496,52,255,A10,AtezolizumabNG,10000.0,43h50m34s,43,50,34,outer_well
240305134144P2_43h50m34s_A11_1B.tif,71.53626696654041,49,238,A11,AtezolizumabWT,10000.0,43h50m34s,43,50,34,outer_well
240305134144P2_43h50m34s_A12_1B.tif,79.34993193655303,54,255,A12,AtezolizumabFut8,10000.0,43h50m34s,43,50,34,corner
240305134144P2_43h50m34s_A1_1B.tif,57.81607283775252,43,70,A1,media,0.0,43h50m34s,43,50,34,corner
240305134144P2_43h50m34s_A2_1B.tif,57.36175919349748,41,71,A2,media,0.0,43h50m34s,43,50,34,outer_well
240305134144P2_43h50m34s_A3_1B.tif,57.23286872632576,42,69,A3,media,0.0,43h50m34s,43,50,34,outer_well
240305134144P2_43h50m34s_A4_1B.tif,76.7104827572601,43,255,A4,AtezolizumabNG,10000.0,43h50m34s,43,50,34,outer_well
240305134144P2_43h50m34s_A5_1B.tif,75.21056167140152,46,238,A5,AtezolizumabWT,10000.0,43h50m34s,43,50,34,outer_well
240305134144P2_43h50m34s_A6_1B.tif,77.68510002367424,53,255,A6,AtezolizumabFut8,10000.0,43h50m34s,43,50,34,outer_well
240305134144P2_43h50m34s_A7_1B.tif,76.20091343118686,52,232,A7,AtezolizumabNG,10000.0,43h50m34s,43,50,34,outer_well
240305134144P2_43h50m34s_A8_1B.tif,77.3310241082702,49,255,A8,AtezolizumabWT,10000.0,43h50m34s,43,50,34,outer_well
240305134144P2_43h50m34s_A9_1B.tif,76.49154829545455,49,238,A9,AtezolizumabFut8,10000.0,43h50m34s,43,50,34,outer_well
240305134144P2_43h50m34s_B10_1B.tif,78.12194898200758,45,219,B10,AtezolizumabNG,2500.0,43h50m34s,43,50,34,2nd_row
240305134144P2_43h50m34s_B11_1B.tif,75.8479551373106,46,255,B11,AtezolizumabWT,2500.0,43h50m34s,43,50,34,2nd_row
240305134144P2_43h50m34s_B12_1B.tif,77.94802024147727,51,255,B12,AtezolizumabFut8,2500.0,43h50m34s,43,50,34,outer_well
240305134144P2_43h50m34s_B1_1B.tif,84.38392124368687,39,255,B1,media_w_NKcells,0.0,43h50m34s,43,50,34,outer_well
240305134144P2_43h50m34s_B2_1B.tif,83.52196180555555,55,255,B2,media_w_NKcells,0.0,43h50m34s,43,50,34,2nd_row
240305134144P2_43h50m34s_B3_1B.tif,85.77260298295455,56,255,B3,media_w_NKcells,0.0,43h50m34s,43,50,34,2nd_row
240305134144P2_43h50m34s_B4_1B.tif,78.09545849116162,50,255,B4,AtezolizumabNG,2500.0,43h50m34s,43,50,34,2nd_row
240305134144P2_43h50m34s_B5_1B.tif,78.30546480429292,48,255,B5,AtezolizumabWT,2500.0,43h50m34s,43,50,34,2nd_row
240305134144P2_43h50m34s_B6_1B.tif,81.36444128787879,50,255,B6,AtezolizumabFut8,2500.0,43h50m34s,43,50,34,2nd_row
240305134144P2_43h50m34s_B7_1B.tif,78.63222557607324,50,254,B7,AtezolizumabNG,2500.0,43h50m34s,43,50,34,2nd_row
240305134144P2_43h50m34s_B8_1B.tif,77.38058810763889,47,227,B8,AtezolizumabWT,2500.0,43h50m34s,43,50,34,2nd_row
240305134144P2_43h50m34s_B9_1B.tif,79.26767676767676,51,255,B9,AtezolizumabFut8,2500.0,43h50m34s,43,50,34,2nd_row
240305134144P2_43h50m34s_C10_1B.tif,78.33725142045455,49,255,C10,AtezolizumabNG,625.0,43h50m34s,43,50,34,3rd_row
240305134144P2_43h50m34s_C11_1B.tif,76.37397707544191,44,255,C11,AtezolizumabWT,625.0,43h50m34s,43,50,34,2nd_row
240305134144P2_43h50m34s_C12_1B.tif,77.43965731534091,20,255,C12,AtezolizumabFut8,625.0,43h50m34s,43,50,34,outer_well
240305134144P2_43h50m34s_C1_1B.tif,85.45368627683081,55,255,C1,media_w_NKcells,0.0,43h50m34s,43,50,34,outer_well
240305134144P2_43h50m34s_C2_1B.tif,83.25255385890152,49,255,C2,media_w_NKcells,0.0,43h50m34s,43,50,34,2nd_row
240305134144P2_43h50m34s_C3_1B.tif,85.30242956912879,57,255,C3,media_w_NKcells,0.0,43h50m34s,43,50,34,3rd_row
240305134144P2_43h50m34s_C4_1B.tif,78.26768564551767,50,226,C4,AtezolizumabNG,625.0,43h50m34s,43,50,34,3rd_row
240305134144P2_43h50m34s_C5_1B.tif,79.0938446969697,49,255,C5,AtezolizumabWT,625.0,43h50m34s,43,50,34,3rd_row
240305134144P2_43h50m34s_C6_1B.tif,78.67675682607323,51,255,C6,AtezolizumabFut8,625.0,43h50m34s,43,50,34,3rd_row
240305134144P2_43h50m34s_C7_1B.tif,79.35517676767677,49,255,C7,AtezolizumabNG,625.0,43h50m34s,43,50,34,3rd_row
240305134144P2_43h50m34s_C8_1B.tif,75.30304016729798,47,231,C8,AtezolizumabWT,625.0,43h50m34s,43,50,34,3rd_row
240305134144P2_43h50m34s_C9_1B.tif,79.77298473011363,49,255,C9,AtezolizumabFut8,625.0,43h50m34s,43,50,34,3rd_row
240305134144P2_43h50m34s_D10_1B.tif,78.24674479166667,45,252,D10,AtezolizumabNG,156.0,43h50m34s,43,50,34,3rd_row
240305134144P2_43h50m34s_D11_1B.tif,78.61572462910354,46,244,D11,AtezolizumabWT,156.0,43h50m34s,43,50,34,2nd_row
240305134144P2_43h50m34s_D12_1B.tif,78.4625088778409,49,245,D12,AtezolizumabFut8,156.0,43h50m34s,43,50,34,outer_well
240305134144P2_43h50m34s_D1_1B.tif,79.75070430871212,20,245,D1,DU145_w_NKcells,0.0,43h50m34s,43,50,34,outer_well
240305134144P2_43h50m34s_D2_1B.tif,79.09908656881314,48,255,D2,DU145_w_NKcells,0.0,43h50m34s,43,50,34,2nd_row
240305134144P2_43h50m34s_D3_1B.tif,77.73814117739899,48,207,D3,DU145_w_NKcells,0.0,43h50m34s,43,50,34,3rd_row
